"row","page_id","phrase_id","vietnamese","english","source_lane","source_path","section_count","phrase_row_count","breakdown_token_count","audio_status","alias_count","verdict","issue_codes","issue_messages"
"1546","viet-phrase-v900-loca-serv-ever-task-can-you-sew-this","v900-loca-serv-ever-task-can-you-sew-this","Bạn có thể may cái này được không?","Can you sew this?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-sew-this.json","3","5","7","ready","2","PASS","",""
"1547","viet-phrase-v900-loca-serv-ever-task-can-you-wash-these-clothes","v900-loca-serv-ever-task-can-you-wash-these-clothes","Bạn có thể giặt những bộ quần áo này không?","Can you wash these clothes?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-wash-these-clothes.json","3","5","10","ready","2","PASS","",""
"1548","viet-phrase-v900-loca-serv-ever-task-how-much-per-kilo-for-laundry","v900-loca-serv-ever-task-how-much-per-kilo-for-laundry","Giặt đồ bao nhiêu một kg?","How much per kilo for laundry?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-how-much-per-kilo-for-laundry.json","3","5","5","ready","2","PASS","",""
"1549","viet-phrase-v900-loca-serv-ever-task-how-much-will-it-cost","v900-loca-serv-ever-task-how-much-will-it-cost","Nó sẽ có giá bao nhiêu?","How much will it cost?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-how-much-will-it-cost.json","3","5","6","ready","2","PASS","",""
"1550","viet-phrase-v900-loca-serv-ever-task-i-need-laundry-service","v900-loca-serv-ever-task-i-need-laundry-service","Tôi cần dịch vụ giặt ủi","I need laundry service","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-i-need-laundry-service.json","3","5","6","ready","2","PASS","",""
"1551","viet-phrase-v900-loca-serv-ever-task-my-child-needs-a-bathroom","v900-loca-serv-ever-task-my-child-needs-a-bathroom","Con tôi cần một phòng tắm","My child needs a bathroom","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-my-child-needs-a-bathroom.json","3","5","6","ready","2","PASS","",""
"1552","viet-phrase-v900-loca-serv-ever-task-please-do-not-shrink-this","v900-loca-serv-ever-task-please-do-not-shrink-this","Xin đừng thu nhỏ cái này","Please do not shrink this","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-please-do-not-shrink-this.json","3","5","7","ready","2","PASS","",""
"1553","viet-phrase-v900-loca-serv-ever-task-please-print-it-in-black-and-white","v900-loca-serv-ever-task-please-print-it-in-black-and-white","Vui lòng in nó bằng màu đen và trắng","Please print it in black and white","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-please-print-it-in-black-and-white.json","3","5","9","ready","2","PASS","",""
"1554","viet-phrase-v900-loca-serv-ever-task-when-will-it-be-ready","v900-loca-serv-ever-task-when-will-it-be-ready","Khi nào nó sẽ sẵn sàng?","When will it be ready?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-when-will-it-be-ready.json","3","5","6","ready","2","PASS","",""
"1555","viet-phrase-v900-loca-serv-ever-task-where-can-i-buy-mosquito-repellent","v900-loca-serv-ever-task-where-can-i-buy-mosquito-repellent","Tôi có thể mua thuốc chống muỗi ở đâu?","Where can I buy mosquito repellent?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-buy-mosquito-repellent.json","3","5","6","ready","2","PASS","",""
"1556","viet-phrase-v900-loca-serv-ever-task-where-can-i-buy-sunscreen","v900-loca-serv-ever-task-where-can-i-buy-sunscreen","Tôi có thể mua kem chống nắng ở đâu?","Where can I buy sunscreen?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-buy-sunscreen.json","3","5","6","ready","2","PASS","",""
"1557","viet-phrase-v900-loca-serv-ever-task-where-can-i-do-laundry","v900-loca-serv-ever-task-where-can-i-do-laundry","Tôi có thể giặt đồ ở đâu?","Where can I do laundry?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-do-laundry.json","3","5","5","ready","2","PASS","",""
"1558","viet-phrase-v900-loca-serv-ever-task-where-can-i-print-this","v900-loca-serv-ever-task-where-can-i-print-this","Tôi có thể in cái này ở đâu?","Where can I print this?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-print-this.json","3","5","7","ready","2","PASS","",""
"1559","viet-phrase-v900-loca-serv-ever-task-where-can-i-repair-my-bag","v900-loca-serv-ever-task-where-can-i-repair-my-bag","Tôi có thể sửa túi ở đâu?","Where can I repair my bag?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-repair-my-bag.json","3","5","6","ready","2","PASS","",""
"1560","viet-phrase-v900-mone-numb-pric-can-i-pay-by-qr-code","v900-mone-numb-pric-can-i-pay-by-qr-code","Tôi có thể thanh toán bằng mã QR không?","Can I pay by QR code?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-i-pay-by-qr-code.json","3","5","7","ready","2","PASS","",""
"1561","viet-phrase-v900-mone-numb-pric-can-you-email-the-receipt","v900-mone-numb-pric-can-you-email-the-receipt","Bạn có thể gửi email hóa đơn được không?","Can you email the receipt?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-email-the-receipt.json","3","5","7","ready","2","PASS","",""
"1562","viet-phrase-v900-mone-numb-pric-can-you-give-me-a-better-price","v900-mone-numb-pric-can-you-give-me-a-better-price","Bạn có thể cho tôi một mức giá tốt hơn?","Can you give me a better price?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-give-me-a-better-price.json","3","5","9","ready","2","PASS","",""
"1563","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank","v900-mone-numb-pric-can-you-help-me-contact-the-bank","Bạn có thể giúp tôi liên hệ với ngân hàng được không?","Can you help me contact the bank?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-help-me-contact-the-bank.json","3","5","9","ready","2","PASS","",""
"1564","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","Bạn có thể làm cho nó rẻ hơn nếu tôi mua hai?","Can you make it cheaper if I buy two?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two.json","3","5","12","ready","2","PASS","",""
"1565","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt","v900-mone-numb-pric-can-you-print-the-receipt","Bạn có thể in biên lai được không?","Can you print the receipt?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-print-the-receipt.json","3","5","6","ready","2","PASS","",""
"1566","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund","v900-mone-numb-pric-can-you-process-a-refund","Bạn có thể xử lý hoàn tiền không?","Can you process a refund?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-process-a-refund.json","3","5","7","ready","2","PASS","",""
"1567","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference","v900-mone-numb-pric-can-you-refund-the-difference","Bạn có thể hoàn lại tiền chênh lệch không?","Can you refund the difference?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-refund-the-difference.json","3","5","8","ready","2","PASS","",""
"1568","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars","v900-mone-numb-pric-do-you-accept-us-dollars","Bạn có chấp nhận đô la Mỹ không?","Do you accept US dollars?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-do-you-accept-us-dollars.json","3","5","8","ready","2","PASS","",""
"1569","viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them","v900-mone-numb-pric-how-much-for-two-of-them","Hai cái đó bao nhiêu?","How much for two of them?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-how-much-for-two-of-them.json","3","5","5","ready","2","PASS","",""
"1570","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill","v900-mone-numb-pric-i-gave-you-the-wrong-bill","Tôi đưa nhầm hóa đơn cho bạn","I gave you the wrong bill","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-gave-you-the-wrong-bill.json","3","5","7","ready","2","PASS","",""
"1571","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong","v900-mone-numb-pric-i-think-the-change-is-wrong","Tôi nghĩ sự thay đổi là sai","I think the change is wrong","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-think-the-change-is-wrong.json","3","5","8","ready","2","PASS","",""
"1572","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount","v900-mone-numb-pric-i-was-charged-the-wrong-amount","Tôi đã bị tính sai số tiền","I was charged the wrong amount","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-was-charged-the-wrong-amount.json","3","5","7","ready","2","PASS","",""
"1573","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included","v900-mone-numb-pric-is-the-service-charge-included","Có bao gồm phí dịch vụ không?","Is the service charge included?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-the-service-charge-included.json","3","5","6","ready","2","PASS","",""
"1574","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee","v900-mone-numb-pric-is-there-a-withdrawal-fee","Có phí rút tiền không?","Is there a withdrawal fee?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-there-a-withdrawal-fee.json","3","5","5","ready","2","PASS","",""
"1575","viet-phrase-v900-mone-numb-pric-is-there-an-atm-nearby","v900-mone-numb-pric-is-there-an-atm-nearby","Có máy ATM nào gần đây không?","Is there an ATM nearby?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-there-an-atm-nearby.json","3","5","7","ready","2","PASS","",""
"1576","viet-phrase-v900-mone-numb-pric-is-this-price-in-vietnamese-dong","v900-mone-numb-pric-is-this-price-in-vietnamese-dong","Giá này bằng đồng Việt Nam phải không?","Is this price in Vietnamese dong?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-this-price-in-vietnamese-dong.json","3","5","7","ready","2","PASS","",""
"1577","viet-phrase-v900-mone-numb-pric-is-this-the-same-price-for-children","v900-mone-numb-pric-is-this-the-same-price-for-children","Đây có phải là mức giá tương tự cho trẻ em?","Is this the same price for children?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-this-the-same-price-for-children.json","3","5","9","ready","2","PASS","",""
"1578","viet-phrase-v900-mone-numb-pric-please-cancel-that-card-payment","v900-mone-numb-pric-please-cancel-that-card-payment","Vui lòng hủy thanh toán thẻ đó","Please cancel that card payment","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-please-cancel-that-card-payment.json","3","5","6","ready","2","PASS","",""
"1579","viet-phrase-v900-mone-numb-pric-please-do-not-tap-again","v900-mone-numb-pric-please-do-not-tap-again","Làm ơn đừng gõ nữa","Please do not tap again","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-please-do-not-tap-again.json","3","5","5","ready","2","PASS","",""
"1580","viet-phrase-v900-mone-numb-pric-please-give-me-the-change","v900-mone-numb-pric-please-give-me-the-change","Xin vui lòng đưa cho tôi tiền lẻ.","Please give me the change.","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-please-give-me-the-change.json","3","5","6","ready","2","PASS","",""
"1581","viet-phrase-v900-mone-numb-pric-the-card-machine-is-not-working","v900-mone-numb-pric-the-card-machine-is-not-working","Máy thẻ không hoạt động","The card machine is not working","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-the-card-machine-is-not-working.json","3","5","4","ready","2","PASS","",""
"1582","viet-phrase-v900-mone-numb-pric-the-payment-went-through","v900-mone-numb-pric-the-payment-went-through","Việc thanh toán đã được thông qua","The payment went through","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-the-payment-went-through.json","3","5","7","ready","2","PASS","",""
"1583","viet-phrase-v900-mone-numb-pric-this-receipt-is-not-mine","v900-mone-numb-pric-this-receipt-is-not-mine","Biên lai này không phải của tôi","This receipt is not mine","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-this-receipt-is-not-mine.json","3","5","6","ready","2","PASS","",""
"1584","viet-phrase-v900-mone-numb-pric-what-is-the-exchange-rate","v900-mone-numb-pric-what-is-the-exchange-rate","Tỷ giá hối đoái là gì?","What is the exchange rate?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-what-is-the-exchange-rate.json","3","5","4","ready","2","PASS","",""
"1585","viet-phrase-v900-phon-inte-powe-can-you-check-this-address-in-the-app","v900-phon-inte-powe-can-you-check-this-address-in-the-app","Bạn có thể kiểm tra địa chỉ này trong ứng dụng không?","Can you check this address in the app?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/phone-internet-power/v900-phon-inte-powe-can-you-check-this-address-in-the-app.json","3","5","9","ready","2","PASS","",""
