"page_id","phrase_id","vietnamese","english","source_lane","source_path","verdict","review_codes","evidence"
"viet-phrase-vpe-take-me-place-cho-toi-den-loi-sang-duong","vpe-take-me-place-cho-toi-den-loi-sang-duong","Cho tôi đến lối sang đường","Please take me to a crosswalk.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-loi-vao","vpe-take-me-place-cho-toi-den-loi-vao","Cho tôi đến lối vào","Please take me to the entrance.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-may-ban-ve","vpe-take-me-place-cho-toi-den-may-ban-ve","Cho tôi đến máy bán vé","Please take me to the ticket machine.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-may-in","vpe-take-me-place-cho-toi-den-may-in","Cho tôi đến máy in","Please take me to a printer.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-may-photocopy","vpe-take-me-place-cho-toi-den-may-photocopy","Cho tôi đến máy photocopy","Please take me to a copier.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-nga-tu","vpe-take-me-place-cho-toi-den-nga-tu","Cho tôi đến ngã tư","Please take me to the intersection.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-ngan-hang","vpe-take-me-place-cho-toi-den-ngan-hang","Cho tôi đến ngân hàng","Please take me to the bank.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-nha-hang","vpe-take-me-place-cho-toi-den-nha-hang","Cho tôi đến nhà hàng","Please take me to the restaurant.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-nha-tho","vpe-take-me-place-cho-toi-den-nha-tho","Cho tôi đến nhà thờ","Please take me to the church.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-nha-thuoc","vpe-take-me-place-cho-toi-den-nha-thuoc","Cho tôi đến nhà thuốc","Please take me to a pharmacy.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-nha-ve-sinh","vpe-take-me-place-cho-toi-den-nha-ve-sinh","Cho tôi đến nhà vệ sinh","Please take me to the bathroom.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-pho-co","vpe-take-me-place-cho-toi-den-pho-co","Cho tôi đến phố cổ","Please take me to the old town.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-pho-di-bo","vpe-take-me-place-cho-toi-den-pho-di-bo","Cho tôi đến phố đi bộ","Please take me to the walking street.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-phong-cau-nguyen","vpe-take-me-place-cho-toi-den-phong-cau-nguyen","Cho tôi đến phòng cầu nguyện","Please take me to a prayer room.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-phong-cho","vpe-take-me-place-cho-toi-den-phong-cho","Cho tôi đến phòng chờ","Please take me to the waiting room.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-phong-kham","vpe-take-me-place-cho-toi-den-phong-kham","Cho tôi đến phòng khám","Please take me to a clinic.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-phong-thay-do","vpe-take-me-place-cho-toi-den-phong-thay-do","Cho tôi đến phòng thay đồ","Please take me to the fitting room.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-phong-y-te","vpe-take-me-place-cho-toi-den-phong-y-te","Cho tôi đến phòng y tế","Please take me to the medical room.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quan-ca-phe","vpe-take-me-place-cho-toi-den-quan-ca-phe","Cho tôi đến quán cà phê","Please take me to the cafe.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-an-ninh","vpe-take-me-place-cho-toi-den-quay-an-ninh","Cho tôi đến quầy an ninh","Please take me to the security desk.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-dat-tour","vpe-take-me-place-cho-toi-den-quay-dat-tour","Cho tôi đến quầy đặt tour","Please take me to the tour desk.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-doi-tien","vpe-take-me-place-cho-toi-den-quay-doi-tien","Cho tôi đến quầy đổi tiền","Please take me to the money exchange counter.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-giu-do","vpe-take-me-place-cho-toi-den-quay-giu-do","Cho tôi đến quầy giữ đồ","Please take me to the bag check.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-hoan-thue","vpe-take-me-place-cho-toi-den-quay-hoan-thue","Cho tôi đến quầy hoàn thuế","Please take me to the tax-refund counter.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-le-tan","vpe-take-me-place-cho-toi-den-quay-le-tan","Cho tôi đến quầy lễ tân","Please take me to the front desk.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-thanh-toan","vpe-take-me-place-cho-toi-den-quay-thanh-toan","Cho tôi đến quầy thanh toán","Please take me to the checkout counter.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-thong-tin","vpe-take-me-place-cho-toi-den-quay-thong-tin","Cho tôi đến quầy thông tin","Please take me to the information desk.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-quay-ve","vpe-take-me-place-cho-toi-den-quay-ve","Cho tôi đến quầy vé","Please take me to the ticket counter.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-san-bay","vpe-take-me-place-cho-toi-den-san-bay","Cho tôi đến sân bay","Please take me to the airport.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-sieu-thi","vpe-take-me-place-cho-toi-den-sieu-thi","Cho tôi đến siêu thị","Please take me to the supermarket.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-song","vpe-take-me-place-cho-toi-den-song","Cho tôi đến sông","Please take me to the river.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-take-me-place-cho-toi-den-thang-may","vpe-take-me-place-cho-toi-den-thang-may","Cho tôi đến thang máy","Please take me to the elevator.","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","pattern_heavy_copy","Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
