"﻿phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"vpe-help-action-anh-chi-giup-toi-mo-cua-phong-duoc-khong","hotel-accommodation","vpe-help-action-anh-chi-giup-toi-mo-cua-phong-duoc-khong","Can you help me open the room door?","Use this in hotel and accommodation moments when open the room door is what you need the listener to catch.","","Can you help me open the room door?","Giúp tôi mở cửa phòng được không?","Giúp tôi mở cửa phòng được không?","giup toi mo cua phong duoc khong?","premium","say-first","Use this in hotel and accommodation moments when open the room door is what you need the listener to catch.","","Can you help me open the room door?|Giúp tôi mở cửa phòng được không?|open the room door|mở cửa phòng","","planned","🏨","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-sua-wi-fi-duoc-khong","phone-internet-power","vpe-help-action-anh-chi-giup-toi-sua-wi-fi-duoc-khong","Can you help me fix the Wi-Fi?","Use this in phone and internet moments when fix the wi-fi is what you need the listener to catch.","","Can you help me fix the Wi-Fi?","Giúp tôi sửa Wi-Fi được không?","Giúp tôi sửa Wi-Fi được không?","giup toi sua wi-fi duoc khong?","premium","say-first","Use this in phone and internet moments when fix the wi-fi is what you need the listener to catch.","","Can you help me fix the Wi-Fi?|Giúp tôi sửa Wi-Fi được không?|fix the Wi-Fi|sửa Wi-Fi","","planned","📱","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-sac-dien-thoai-duoc-khong","phone-internet-power","vpe-help-action-anh-chi-giup-toi-sac-dien-thoai-duoc-khong","Can you help me charge my phone?","Use this in phone and internet moments when charge my phone is what you need the listener to catch.","","Can you help me charge my phone?","Giúp tôi sạc điện thoại được không?","Giúp tôi sạc điện thoại được không?","giup toi sac dien thoai duoc khong?","premium","say-first","Use this in phone and internet moments when charge my phone is what you need the listener to catch.","","Can you help me charge my phone?|Giúp tôi sạc điện thoại được không?|charge my phone|sạc điện thoại","","planned","📱","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-doi-phong-duoc-khong","hotel-accommodation","vpe-help-action-anh-chi-giup-toi-doi-phong-duoc-khong","Can you help me change rooms?","Use this in hotel and accommodation moments when change rooms is what you need the listener to catch.","","Can you help me change rooms?","Giúp tôi đổi phòng được không?","Giúp tôi đổi phòng được không?","giup toi doi phong duoc khong?","premium","say-first","Use this in hotel and accommodation moments when change rooms is what you need the listener to catch.","","Can you help me change rooms?|Giúp tôi đổi phòng được không?|change rooms|đổi phòng","","planned","🏨","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-goi-quan-ly-duoc-khong","problems-help","vpe-help-action-anh-chi-giup-toi-goi-quan-ly-duoc-khong","Can you help me call a manager?","Use this in getting help moments when call a manager is what you need the listener to catch.","","Can you help me call a manager?","Giúp tôi gọi quản lý được không?","Giúp tôi gọi quản lý được không?","giup toi goi quan ly duoc khong?","premium","say-first","Use this in getting help moments when call a manager is what you need the listener to catch.","","Can you help me call a manager?|Giúp tôi gọi quản lý được không?|call a manager|gọi quản lý","","planned","🙋","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-dich-cau-nay-duoc-khong","understanding-repair","vpe-help-action-anh-chi-giup-toi-dich-cau-nay-duoc-khong","Can you help me translate this sentence?","Use this in getting unstuck moments when translate this sentence is what you need the listener to catch.","","Can you help me translate this sentence?","Giúp tôi dịch câu này được không?","Giúp tôi dịch câu này được không?","giup toi dich cau nay duoc khong?","premium","say-first","Use this in getting unstuck moments when translate this sentence is what you need the listener to catch.","","Can you help me translate this sentence?|Giúp tôi dịch câu này được không?|translate this sentence|dịch câu này","","planned","🤔","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-noi-cham-lai-duoc-khong","understanding-repair","vpe-help-action-anh-chi-giup-toi-noi-cham-lai-duoc-khong","Can you speak more slowly?","Use this in getting unstuck moments when speak more slowly is what you need the listener to catch.","","Can you speak more slowly?","Nói chậm lại giúp tôi được không?","Nói chậm lại giúp tôi được không?","giup toi noi cham lai duoc khong?","premium","say-first","Use this in getting unstuck moments when speak more slowly is what you need the listener to catch.","","Can you speak more slowly?|Nói chậm lại giúp tôi được không?|Can you help me speak slower?|Giúp tôi nói chậm lại được không?|speak slower|nói chậm lại","","planned","🤔","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-noi-lai-lan-nua-duoc-khong","understanding-repair","vpe-help-action-anh-chi-giup-toi-noi-lai-lan-nua-duoc-khong","Can you say it one more time?","Use this in getting unstuck moments when say it one more time is what you need the listener to catch.","","Can you say it one more time?","Nói lại lần nữa giúp tôi được không?","Nói lại lần nữa giúp tôi được không?","giup toi noi lai lan nua duoc khong?","premium","say-first","Use this in getting unstuck moments when say it one more time is what you need the listener to catch.","","Can you say it one more time?|Nói lại lần nữa giúp tôi được không?|Can you help me say it one more time?|Giúp tôi nói lại lần nữa được không?|say it one more time|nói lại lần nữa","","planned","🤔","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-dua-toi-den-benh-vien-duoc-khong","emergency-safety","vpe-help-action-anh-chi-giup-toi-dua-toi-den-benh-vien-duoc-khong","Can you take me to the hospital?","Use this in urgent help moments when take me to the hospital is what you need the listener to catch.","","Can you take me to the hospital?","Đưa tôi đến bệnh viện giúp tôi được không?","Đưa tôi đến bệnh viện giúp tôi được không?","giup toi dua toi den benh vien duoc khong?","premium","say-first","Use this in urgent help moments when take me to the hospital is what you need the listener to catch.","","Can you take me to the hospital?|Đưa tôi đến bệnh viện giúp tôi được không?|take me to the hospital|đưa tôi đến bệnh viện","","planned","🆘","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
"vpe-help-action-anh-chi-giup-toi-goi-bac-si-duoc-khong","health-pharmacy","vpe-help-action-anh-chi-giup-toi-goi-bac-si-duoc-khong","Can you help me call a doctor?","Use this in health and pharmacy moments when call a doctor is what you need the listener to catch.","","Can you help me call a doctor?","Giúp tôi gọi bác sĩ được không?","Giúp tôi gọi bác sĩ được không?","giup toi goi bac si duoc khong?","premium","say-first","Use this in health and pharmacy moments when call a doctor is what you need the listener to catch.","","Can you help me call a doctor?|Giúp tôi gọi bác sĩ được không?|call a doctor|gọi bác sĩ","","planned","💊","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=help-action; difficulty=intermediate; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|polite-register|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This is a practical short help frame with a specific action, giving practice a useful register contrast without being too long.","approved"
