severity,score,pageID,tierRole,title,englishTitle,phraseCards,breakdownCards,visibleWords,issueCodes,sourcePath,worstSnippet
PASS,0,viet-phrase-v900-hote-acco-can-i-have-a-baby-crib,catalog-promoted,Tôi có thể có một cái cũi em bé được không?,Can I have a baby crib?,9,7,303,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-baby-crib.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-a-hair-dryer,catalog-promoted,Tôi có thể mượn máy sấy tóc được không?,Can I have a hair dryer?,9,4,309,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-hair-dryer.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-a-higher-floor,catalog-promoted,Cho tôi phòng ở tầng cao hơn được không?,Can I have a room on a higher floor?,9,5,310,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-higher-floor.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-a-non-smoking-room,catalog-promoted,Tôi có thể có phòng không hút thuốc được không?,Can I have a non-smoking room?,9,9,296,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-non-smoking-room.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-a-room-away-from-the-street,catalog-promoted,Tôi có thể có một phòng cách xa đường phố được không?,Can I have a room away from the street?,9,6,313,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-room-away-from-the-street.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-a-room-with-a-window,catalog-promoted,Tôi có thể đặt phòng có cửa sổ được không?,Can I have a room with a window?,9,7,305,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-room-with-a-window.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-a-room-with-two-beds,catalog-promoted,Tôi có thể đặt một phòng có hai giường được không?,Can I have a room with two beds?,9,10,310,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-a-room-with-two-beds.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-an-extra-bed,catalog-promoted,Tôi có thể có một giường phụ không?,Can I have an extra bed?,9,7,292,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-an-extra-bed.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-have-more-drinking-water,catalog-promoted,Cho tôi xin thêm nước uống được không?,Can I have more drinking water?,9,4,307,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-have-more-drinking-water.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-leave-my-bags-until-check-in,catalog-promoted,Tôi có thể để lại hành lý của mình cho đến khi nhận phòng không?,Can I leave my bags until check-in?,9,5,342,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-leave-my-bags-until-check-in.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-see-the-room-first,catalog-promoted,Tôi có thể xem phòng trước được không?,Can I see the room first?,9,7,281,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-see-the-room-first.json,
PASS,0,viet-phrase-v900-hote-acco-can-i-stay-one-more-night,catalog-promoted,Tôi có thể ở lại thêm một đêm nữa được không?,Can I stay one more night?,9,5,320,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-i-stay-one-more-night.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me,catalog-promoted,Bạn có thể sắp xếp một chiếc taxi cho tôi được không?,Can you arrange a taxi for me?,9,5,326,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-book-a-car-to-the-airport,catalog-promoted,Bạn có thể đặt xe tới sân bay được không?,Can you book a car to the airport?,9,6,291,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-book-a-car-to-the-airport.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-clean-the-room-today,catalog-promoted,Hôm nay bạn có thể dọn phòng được không?,Can you clean the room today?,9,7,279,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-clean-the-room-today.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-email-me-the-invoice,catalog-promoted,Bạn có thể gửi email cho tôi hóa đơn được không?,Can you email me the invoice?,9,5,325,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-email-me-the-invoice.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-help-me-with-my-bags,catalog-promoted,Bạn có thể giúp tôi mang túi xách được không?,Can you help me with my bags?,9,5,299,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-help-me-with-my-bags.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-print-my-document-for-me,catalog-promoted,Bạn có thể in tài liệu cho tôi được không?,Can you print my document for me?,9,5,314,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-print-my-document-for-me.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-put-us-in-nearby-rooms,catalog-promoted,Bạn có thể xếp phòng gần nhau cho chúng tôi không?,Can you put us in nearby rooms?,9,6,325,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-put-us-in-nearby-rooms.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-recommend-a-nearby-restaurant,catalog-promoted,Bạn có thể giới thiệu một nhà hàng gần đó không?,Can you recommend a nearby restaurant?,9,9,299,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-recommend-a-nearby-restaurant.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-store-my-luggage-after-check-out,catalog-promoted,Bạn có thể gửi hành lý của tôi sau khi trả phòng không?,Can you store my luggage after check-out?,9,10,313,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-store-my-luggage-after-check-out.json,
PASS,0,viet-phrase-v900-hote-acco-can-you-write-down-the-cancellation-policy,catalog-promoted,Bạn có thể viết ra chính sách hủy được không?,Can you write down the cancellation policy?,9,5,331,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-write-down-the-cancellation-policy.json,
PASS,0,viet-phrase-v900-hote-acco-i-want-to-cancel-my-stay,catalog-promoted,Tôi muốn hủy thời gian lưu trú của mình,I want to cancel my stay,9,6,327,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-i-want-to-cancel-my-stay.json,
PASS,0,viet-phrase-v900-hote-acco-i-was-charged-for-something-i-did-not-use,catalog-promoted,Tôi đã bị tính phí cho thứ mà tôi không sử dụng,I was charged for something I did not use,9,3,320,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-i-was-charged-for-something-i-did-not-use.json,
PASS,0,viet-phrase-v900-hote-acco-is-this-room-available-tonight,catalog-promoted,Phòng này có trống tối nay không?,Is this room available tonight?,9,8,265,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-is-this-room-available-tonight.json,
PASS,0,viet-phrase-v900-hote-acco-is-this-the-total-amount,catalog-promoted,Đây có phải là tổng số tiền?,Is this the total amount?,9,3,305,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-is-this-the-total-amount.json,
PASS,0,viet-phrase-v900-hote-acco-please-change-the-sheets,catalog-promoted,Vui lòng thay ga trải giường,Please change the sheets,9,4,286,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-please-change-the-sheets.json,
PASS,0,viet-phrase-v900-hote-acco-please-do-not-clean-the-room-today,catalog-promoted,Xin vui lòng không dọn phòng ngày hôm nay,Please do not clean the room today,9,4,280,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-please-do-not-clean-the-room-today.json,
PASS,0,viet-phrase-v900-hote-acco-please-wake-me-up-at-six,catalog-promoted,Hãy đánh thức tôi lúc sáu giờ nhé,Please wake me up at six,9,5,289,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-please-wake-me-up-at-six.json,
PASS,0,viet-phrase-v900-hote-acco-the-reservation-is-under-this-name,catalog-promoted,Đặt chỗ dưới tên này,The reservation is under this name,9,5,256,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-reservation-is-under-this-name.json,
PASS,0,viet-phrase-v900-hote-acco-the-room-smells-like-smoke,catalog-promoted,Căn phòng có mùi khói,The room smells like smoke,9,4,250,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-room-smells-like-smoke.json,
PASS,0,viet-phrase-v900-hote-acco-the-shower-is-not-draining,catalog-promoted,Cống thoát nước chỗ vòi sen bị nghẹt,The shower is not draining,9,4,325,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-shower-is-not-draining.json,
PASS,0,viet-phrase-v900-hote-acco-the-water-pressure-is-too-low,catalog-promoted,Áp lực nước quá thấp,The water pressure is too low,9,3,280,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-the-water-pressure-is-too-low.json,
PASS,0,viet-phrase-v900-hote-acco-there-are-insects-in-the-room,catalog-promoted,Có côn trùng trong phòng,There are insects in the room,9,5,266,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-there-are-insects-in-the-room.json,
PASS,0,viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked,catalog-promoted,Đây không phải là phòng tôi đã đặt,This is not the room I booked,9,4,322,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-this-is-not-the-room-i-booked.json,
PASS,0,viet-phrase-v900-hote-acco-was-the-deposit-refunded,catalog-promoted,Tiền đặt cọc có được hoàn lại không?,Was the deposit refunded?,9,9,270,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json,
PASS,0,viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage,catalog-promoted,Tôi có thể nhận hành lý của mình ở đâu?,Where can I pick up my luggage?,9,4,295,,content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler,catalog-promoted,Chúng tôi có thể ngồi chỗ nào mát hơn được không?,Can we sit somewhere cooler?,9,5,334,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter,catalog-promoted,Chúng tôi có thể ngồi chỗ nào yên tĩnh hơn được không?,Can we sit somewhere quieter?,9,5,315,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document,catalog-promoted,Bạn có thể sao chép tài liệu này?,Can you copy this document?,9,4,274,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes,catalog-promoted,Bạn có thể làm khô những bộ quần áo này không?,Can you dry these clothes?,9,5,269,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me,catalog-promoted,Bạn có thể gửi email cho tôi được không?,Can you email it to me?,9,5,296,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document,catalog-promoted,Bạn có thể scan tài liệu này được không?,Can you scan this document?,9,8,275,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-you-sew-this,catalog-promoted,Bạn có thể may cái này được không?,Can you sew this?,9,4,295,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-sew-this.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-can-you-wash-these-clothes,catalog-promoted,Bạn có thể giặt những bộ quần áo này không?,Can you wash these clothes?,9,5,263,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-wash-these-clothes.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-how-much-per-kilo-for-laundry,catalog-promoted,Giặt đồ bao nhiêu một kg?,How much per kilo for laundry?,9,4,275,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-how-much-per-kilo-for-laundry.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-how-much-will-it-cost,catalog-promoted,Nó sẽ có giá bao nhiêu?,How much will it cost?,9,3,251,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-how-much-will-it-cost.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-i-need-laundry-service,catalog-promoted,Tôi cần dịch vụ giặt ủi,I need laundry service,9,6,306,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-i-need-laundry-service.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-please-do-not-shrink-this,catalog-promoted,Xin đừng thu nhỏ cái này,Please do not shrink this,9,7,306,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-please-do-not-shrink-this.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-please-print-it-in-black-and-white,catalog-promoted,Vui lòng in nó bằng màu đen và trắng,Please print it in black and white,9,5,304,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-please-print-it-in-black-and-white.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-when-will-it-be-ready,catalog-promoted,Khi nào nó sẽ sẵn sàng?,When will it be ready?,9,5,274,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-when-will-it-be-ready.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-where-can-i-buy-mosquito-repellent,catalog-promoted,Tôi có thể mua thuốc chống muỗi ở đâu?,Where can I buy mosquito repellent?,9,4,265,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-buy-mosquito-repellent.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-where-can-i-buy-sunscreen,catalog-promoted,Tôi có thể mua kem chống nắng ở đâu?,Where can I buy sunscreen?,9,4,279,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-buy-sunscreen.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-where-can-i-do-laundry,catalog-promoted,Tôi có thể giặt đồ ở đâu?,Where can I do laundry?,9,4,277,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-do-laundry.json,
PASS,0,viet-phrase-v900-loca-serv-ever-task-where-can-i-print-this,catalog-promoted,Tôi có thể in cái này ở đâu?,Where can I print this?,9,4,280,,content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-where-can-i-print-this.json,
