item_id,menu_type,category,popular,vietnamese_item,english_translation,sound_out,at_a_glance,usually_includes,good_to_know,quick_say_vietnamese,quick_say_english,helper_phrase_ids,order_line_audio_policy,editorial_status
drink-sinh-to-viet-quat,Drink,Smoothies,false,Sinh tố việt quất,Blueberry smoothie,sing toh vee-et kwat,"Sinh tố việt quất is blueberry smoothie, more modern café than old street stall, sweet, creamy, and familiar for travelers.",blueberry | ice | milk or condensed milk | sugar optional,Usually familiar but sweet.,Cho tôi một ly sinh tố việt quất.,I’d like one glass of blueberry smoothie.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-sinh-to-dao,Drink,Smoothies,false,Sinh tố đào,Peach smoothie,sing toh dow,"Sinh tố đào is peach smoothie, soft, fragrant, and often more café-style than traditional street juice.",peach | ice | milk or condensed milk | sugar optional,May taste more like peach syrup than fresh fruit depending on the café.,Cho tôi một ly sinh tố đào.,I’d like one glass of peach smoothie.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-mia,Drink,Juices & fresh drinks,true,Nước mía,Sugarcane juice,nook mee-ah,"Nước mía is fresh sugarcane pressed to order, grassy, sweet, icy, and lifted by kumquat or lime at sidewalk machines.",sugarcane juice | ice | kumquat or lime,Best fresh and very cold.,Cho tôi một ly nước mía.,I’d like one glass of sugarcane juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-cam,Drink,Juices & fresh drinks,true,Nước cam,Orange juice,nook kahm,"Nước cam is fresh orange juice as Vietnamese stalls often serve it, bright, pulpy, sweet-tart, and adjustable by sugar and ice.",orange | water | ice | sugar optional,Sugar and ice are the two useful adjustments.,Cho tôi một ly nước cam.,I’d like one glass of orange juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-chanh,Drink,Juices & fresh drinks,true,Nước chanh,Limeade,nook chan,"Nước chanh is Vietnam’s hot-day limeade, sharp with fresh lime, sweetened to order, and usually poured over plenty of ice.",lime | water | sugar | ice,Usually sweet unless you ask.,Cho tôi một ly nước chanh.,I’d like one glass of limeade.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-chanh-muoi,Drink,Juices & fresh drinks,false,Chanh muối,Salted lime drink,chan moo-ee,Chanh muối uses preserved salted lime for a sour-salty-sweet drink that feels more like Vietnamese refreshment than ordinary lemonade.,salted preserved lime | water | sugar | ice,The salty preserved-lime flavor may surprise you.,Cho tôi một ly chanh muối.,I’d like one glass of salted lime drink.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-dua,Drink,Juices & fresh drinks,true,Nước dừa,Fresh coconut water,nook yoo-uh,"Nước dừa is young coconut water, clean and lightly sweet, a simple taste of tropical Vietnam at markets, beaches, and roadside stalls.",fresh coconut water | coconut flesh optional | ice optional,Usually not as sweet as bottled coconut drinks.,Cho tôi một ly nước dừa.,I’d like one glass of fresh coconut water.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-dua-hau,Drink,Juices & fresh drinks,false,Nước ép dưa hấu,Watermelon juice,nook ep yoo-uh how,"Nước ép dưa hấu is watermelon juice for humid days, light, juicy, softly sweet, and usually best when freshly blended.",watermelon | water | ice | sugar optional,Best cold and freshly blended.,Cho tôi một ly nước ép dưa hấu.,I’d like one glass of watermelon juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-thom,Drink,Juices & fresh drinks,false,Nước ép thơm,Pineapple juice,nook ep tum,"Nước ép thơm is pineapple juice with tropical bite, golden sweetness, and enough tartness to stay refreshing in Vietnamese heat.",pineapple | water | ice | sugar optional,Can be tart.,Cho tôi một ly nước ép thơm.,I’d like one glass of pineapple juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-oi,Drink,Juices & fresh drinks,false,Nước ép ổi,Guava juice,nook ep oy,"Nước ép ổi is guava juice, pale, fragrant, sweet-tart, and sometimes lightly gritty in the way fresh guava should be.",guava | water | ice | sugar optional,May be pulpy or lightly grainy.,Cho tôi một ly nước ép ổi.,I’d like one glass of guava juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-ca-rot,Drink,Juices & fresh drinks,false,Nước ép cà rốt,Carrot juice,nook ep kah roht,"Nước ép cà rốt is carrot juice from the fresh-juice stall world, earthy, orange, softly sweet, and often mellowed with sugar or milk.",carrot | water | ice | sugar optional,Earthier than fruit juice.,Cho tôi một ly nước ép cà rốt.,I’d like one glass of carrot juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-tao,Drink,Juices & fresh drinks,false,Nước ép táo,Apple juice,nook ep tow,"Nước ép táo is a familiar café juice option, crisp and mild, useful when a traveler wants something simple on a Vietnamese drink menu.",apple | water | ice | sugar optional,May be sweetened.,Cho tôi một ly nước ép táo.,I’d like one glass of apple juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-can-tay,Drink,Juices & fresh drinks,false,Nước ép cần tây,Celery juice,nook ep kun tay,"Nước ép cần tây is celery juice from Vietnam’s health-drink café lane, green, herbal, lightly bitter, and best ordered with sugar in mind.",celery | water | ice | sugar optional,Expect a vegetal flavor.,Cho tôi một ly nước ép cần tây.,I’d like one glass of celery juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-coc,Drink,Juices & fresh drinks,false,Nước ép cóc,Ambarella juice,nook ep kawk,"Nước ép cóc introduces ambarella, a tart green Vietnamese snack fruit that becomes fragrant, punchy juice over ice.",ambarella | water | ice | sugar optional,Tart and unfamiliar for many visitors.,Cho tôi một ly nước ép cóc.,I’d like one glass of ambarella juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ep-chanh-day,Drink,Juices & fresh drinks,false,Nước ép chanh dây,Passion fruit juice,nook ep chan zay,"Nước ép chanh dây turns passion fruit into a bright Vietnamese café drink, tangy, floral, aromatic, and vivid over ice.",passion fruit | water | ice | sugar optional,Seeds or pulp may be included.,Cho tôi một ly nước ép chanh dây.,I’d like one glass of passion fruit juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-rau-ma,Drink,Juices & fresh drinks,true,Rau má,Pennywort juice,row mah,"Rau má is pennywort juice, green, grassy, and cooling, a Vietnamese drink that can feel both herbal and refreshingly alive.",pennywort | water | ice | sugar optional,The green flavor is strong.,Cho tôi một ly rau má.,I’d like one glass of pennywort juice.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-sam,Drink,Juices & fresh drinks,false,Nước sâm,Herbal drink,nook sum,"Nước sâm is a cooling herbal drink, dark and gently sweet, built from roots, leaves, and Vietnam’s practical hot-weather drinking habits.",herbal infusion | sugar | ice | dried roots or leaves,Usually sweet.,Cho tôi một ly nước sâm.,I’d like one glass of herbal drink.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-nha-dam,Drink,Juices & fresh drinks,false,Nước nha đam,Aloe vera drink,nook nyah dahm,"Nước nha đam is aloe vera drink, lightly sweet with slippery aloe cubes that make texture part of the refreshment.",aloe vera | sugar syrup | water | ice,The aloe texture is slippery and soft.,Cho tôi một ly nước nha đam.,I’d like one glass of aloe vera drink.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-sam-bo-luong,Drink,Juices & fresh drinks,false,Sâm bổ lượng,Sweet herbal dessert drink,sum baw loo-ung,"Sâm bổ lượng is a sweet herbal dessert drink, cooling, chewy, and full of longan, seaweed, barley, or other spoonable textures.",herbal syrup | dried longan | lotus seed optional | seaweed optional | ice,Expect bits and textures in the cup.,Cho tôi một ly sâm bổ lượng.,I’d like one glass of sweet herbal dessert drink.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-la-han-qua,Drink,Juices & fresh drinks,false,Nước la hán quả,Monk fruit herbal drink,nook lah han kwah,"Nước la hán quả is a dark monk-fruit herbal drink, naturally sweet, cooling, and part of Vietnam’s old-school refreshment culture.",monk fruit | herbal infusion | ice | sugar optional,Usually sweet but not fizzy.,Cho tôi một ly nước la hán quả.,I’d like one glass of monk fruit herbal drink.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-suoi,Drink,"Water, soda & other drinks",true,Nước suối,Bottled water,nook soo-ee,"Nước suối is sealed bottled water, the practical travel-day order when you want plain water with no glass of ice.",bottled water | sealed bottle | ice optional,Check the seal if buying from a small stall.,Cho tôi một chai nước suối.,I’d like one bottle of bottled water.,menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-loc,Drink,"Water, soda & other drinks",true,Nước lọc,Drinking water,nook lawk,"Nước lọc is plain drinking water, often filtered by the glass, so sealed-bottle travelers may want nước suối instead.",drinking water | glass or pitcher | ice optional,"For sealed bottled water, nước suối may be clearer.",Cho tôi một ly nước lọc.,I’d like one glass of drinking water.,menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-khoang,Drink,"Water, soda & other drinks",false,Nước khoáng,Mineral water,nook kwahng,"Nước khoáng is mineral water, a practical menu word to know because still and sparkling bottles may both appear.",mineral water | bottle | ice optional,Ask if it is chilled.,Cho tôi một chai nước khoáng.,I’d like one bottle of mineral water.,menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-khoang-co-ga,Drink,"Water, soda & other drinks",false,Nước khoáng có ga,Sparkling mineral water,nook kwahng kaw gah,"Nước khoáng có ga is sparkling mineral water, dry and bubbly, with có ga giving you the carbonated clue.",sparkling mineral water | bottle | ice optional,Có ga means carbonated.,Cho tôi một chai nước khoáng có ga.,I’d like one bottle of sparkling mineral water.,menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-khoang-khong-ga,Drink,"Water, soda & other drinks",false,Nước khoáng không ga,Still mineral water,nook kwahng kohng gah,"Nước khoáng không ga is still mineral water, clean and bubble-free, with không ga telling you there is no fizz.",still mineral water | bottle | ice optional,Không ga means not carbonated.,Cho tôi một chai nước khoáng không ga.,I’d like one bottle of still mineral water.,menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-soda-chanh,Drink,"Water, soda & other drinks",true,Soda chanh,Lime soda,soh-dah chan,"Soda chanh is lime soda, fizzy, sharp, sweet, and a classic Vietnamese café answer to hot weather.",soda water | lime | sugar syrup | ice,Usually sweet and fizzy.,Cho tôi một ly soda chanh.,I’d like one glass of lime soda.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-soda-chanh-day,Drink,"Water, soda & other drinks",false,Soda chanh dây,Passion fruit soda,soh-dah chan zay,"Soda chanh dây is passion-fruit soda, bubbly, tart, floral, and built for a cold café glass.",soda water | passion fruit | sugar syrup | ice,Seeds or pulp may appear.,Cho tôi một ly soda chanh dây.,I’d like one glass of passion fruit soda.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-soda-bac-ha,Drink,"Water, soda & other drinks",false,Soda bạc hà,Mint soda,soh-dah bak hah,"Soda bạc hà is bright mint soda from Vietnam’s playful café menu world, fizzy, green, sweet, and cooling.",soda water | mint syrup | ice | lime optional,Often syrupy and brightly colored.,Cho tôi một ly soda bạc hà.,I’d like one glass of mint soda.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-ngot,Drink,"Water, soda & other drinks",true,Nước ngọt,Soft drink,nook ngawt,"Nước ngọt is the Vietnamese catch-all for soft drinks, sweet, fizzy, and usually served cold or over ice.",soft drink | can or bottle | ice optional,May come with a glass of ice.,Cho tôi một chai nước ngọt.,I’d like one bottle of soft drink.,menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-nuoc-tang-luc,Drink,"Water, soda & other drinks",false,Nước tăng lực,Energy drink,nook tang look,"Nước tăng lực is energy drink, sweet, caffeinated, intense, and common at convenience stores and late-night food stops.",energy drink | can or bottle | ice optional,Contains caffeine and lots of sugar.,Cho tôi một ly nước tăng lực.,I’d like one glass of energy drink.,menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-sua-dau-nanh,Drink,"Water, soda & other drinks",true,Sữa đậu nành,Soy milk,soo-uh dow nanh,"Sữa đậu nành is soy milk, nutty, soft, and familiar at breakfast stalls, markets, and bakeries.",soy milk | sugar optional | ice optional,Ask about sugar if you want it plain.,Cho tôi một ly sữa đậu nành.,I’d like one glass of soy milk.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
drink-sua-bap,Drink,"Water, soda & other drinks",false,Sữa bắp,Corn milk,soo-uh bap,"Sữa bắp is corn milk, sweet and creamy, showing Vietnam’s habit of turning grains and vegetables into gentle drinks.",corn | milk | sugar | ice optional,Usually sweet and dairy-like.,Cho tôi một ly sữa bắp.,I’d like one glass of corn milk.,menu-less-sugar | menu-no-sugar | menu-less-ice | menu-no-ice | menu-pay-now,text-only,handwritten-reviewed
