"page_id","phrase_id","source_lane","pageKind","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","proposed_section_title","proposed_section_body","proposed_presentation","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien","vpe-price-item-dau-goi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien","vpe-price-item-dau-goi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when shampoo is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien","vpe-price-item-dau-goi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien","vpe-price-item-dau-goi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dau-goi-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien","vpe-price-item-day-sac-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien:at-glance","at-glance","0","At a glance","dây sạc bao nhiêu tiền? is the price-check phrase for a charging cable. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien","vpe-price-item-day-sac-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say dây sạc bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for a charging cable close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien","vpe-price-item-day-sac-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for a charging cable. Practice the pieces, then rebuild dây sạc bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien","vpe-price-item-day-sac-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien","vpe-price-item-day-sac-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when a charging cable is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien","vpe-price-item-day-sac-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien","vpe-price-item-day-sac-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-day-sac-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien","vpe-price-item-dep-le-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien:at-glance","at-glance","0","At a glance","dép lê bao nhiêu tiền? is the price-check phrase for flip-flops. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien","vpe-price-item-dep-le-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say dép lê bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for flip-flops close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien","vpe-price-item-dep-le-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for flip-flops. Practice the pieces, then rebuild dép lê bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien","vpe-price-item-dep-le-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien","vpe-price-item-dep-le-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when flip-flops is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien","vpe-price-item-dep-le-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien","vpe-price-item-dep-le-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dep-le-bao-nhieu-tien:explore-next","explore-next","7","Explore next","Go next to phrases that help you ask the price, check availability, or ask where to pay.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien","vpe-price-item-dia-chi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien:at-glance","at-glance","0","At a glance","địa chỉ bao nhiêu tiền? is the price-check phrase for the address. It is best before you pay, bargain, or choose quantity because the next useful reply is usually a number.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien","vpe-price-item-dia-chi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien:quick-say","quick-say","1","Quick say","Say địa chỉ bao nhiêu tiền? while showing the item, price tag, calculator, or receipt. Keep the words for the address close to what the person can see.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien","vpe-price-item-dia-chi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien:breakdown","breakdown","2","Break it down","Use the chunks below to hear the sentence frame and the changing word for the address. Practice the pieces, then rebuild địa chỉ bao nhiêu tiền? as one usable line.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien","vpe-price-item-dia-chi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien:practice-pairs","practice-pairs","4","Practice the contrast","Practice it beside these related pages to hear price questions for nearby things, so you can hear the item name and the number separately. This keeps the lesson practical for prices or payment, not just memorized in isolation.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien","vpe-price-item-dia-chi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien:when-to-use","when-to-use","5","When to use it","Use this before paying when the address is the exact item you want priced. Expect a spoken number, calculator screen, typed amount, or final price. If the reply is fast, show the item, price tag, calculator, or receipt again and ask for a repeat or a written answer.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
"viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien","vpe-price-item-dia-chi-bao-nhieu-tien","practice-expansion","phrase","viet-phrase-vpe-price-item-dia-chi-bao-nhieu-tien:good-to-know","good-to-know","6","Good to know","If the answer is a number, ask them to type it or show it on a calculator before you pay. This phrase is direct in a helpful way; warmth comes from your tone, pointing clearly, and giving the other person room to answer.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-004.json","","","","","not_started","","",""
