"phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"v900-bath-pers-need-is-there-a-fee-for-the-bathroom","bathroom-personal-needs","v900-bath-pers-need-is-there-a-fee-for-the-bathroom","Is there a fee for the bathroom","Ask this when you need is there a fee for the bathroom.","v900-bath-pers-need-is-there-a-fee-for-the-bathroom","Is there a fee for the bathroom?","Có tính phí cho phòng tắm không?","Có tính phí cho phòng tắm không?","Co tinh phi cho phong tam khong","premium","say-first","Use this for urgent bathroom, hygiene, or small comfort needs that still matter on the road.","","is there a fee for the bathroom?|is there a fee for the bathroom","","ready","🚻","cleanup import: Daily Practical Needs / Bathroom & Hygiene / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-please-call-the-manager-now","emergency-safety","v900-emer-safe-please-call-the-manager-now","Please call the manager now","Use this when you need direct help with the next step.","v900-emer-safe-please-call-the-manager-now","Please call the manager now","Hãy gọi ngay cho người quản lý","Hãy gọi ngay cho người quản lý","Hay goi ngay cho nguoi quan ly","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","please call the manager now","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Harassment, Scams & Unsafe Situations / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-this-person-is-bothering-me","emergency-safety","v900-emer-safe-this-person-is-bothering-me","This person is bothering me","Use this when you need to say this person is bothering me.","v900-emer-safe-this-person-is-bothering-me","This person is bothering me","Người này đang làm phiền tôi","Người này đang làm phiền tôi","Nguoi nay dang lam phien toi","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","this person is bothering me","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Harassment, Scams & Unsafe Situations / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-please-call-emergency-services","emergency-safety","v900-emer-safe-please-call-emergency-services","Please call emergency services","Use this when you need direct help with the next step.","v900-emer-safe-please-call-emergency-services","Please call emergency services","Vui lòng gọi dịch vụ khẩn cấp","Vui lòng gọi dịch vụ khẩn cấp","Vui long goi dich vu khan cap","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","please call emergency services","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Accidents, Fire & Ambulance / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-please-help-me-get-out-of-here","emergency-safety","v900-emer-safe-please-help-me-get-out-of-here","Please help me get out of here","Use this when you need direct help with the next step.","v900-emer-safe-please-help-me-get-out-of-here","Please help me get out of here","Xin hãy giúp tôi ra khỏi đây","Xin hãy giúp tôi ra khỏi đây","Xin hay giup toi ra khoi day","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","please help me get out of here","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Harassment, Scams & Unsafe Situations / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-please-take-me-to-the-hospital","emergency-safety","v900-emer-safe-please-take-me-to-the-hospital","Please take me to the hospital","Use this when you need direct help with the next step.","v900-emer-safe-please-take-me-to-the-hospital","Please take me to the hospital","Làm ơn đưa tôi đến bệnh viện","Làm ơn đưa tôi đến bệnh viện","Lam on dua toi den benh vien","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","please take me to the hospital","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Accidents, Fire & Ambulance / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-can-you-help-me-cancel-my-card","emergency-safety","v900-emer-safe-can-you-help-me-cancel-my-card","Can you help me cancel my card","Ask this when you need can you help me cancel my card.","v900-emer-safe-can-you-help-me-cancel-my-card","Can you help me cancel my card?","Bạn có thể giúp tôi hủy thẻ được không?","Bạn có thể giúp tôi hủy thẻ được không?","Ban co the giup toi huy the duoc khong","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","can you help me cancel my card?|can you help me cancel my card","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Embassy, Contacts & Recovery / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-please-send-my-location-to-this-person","emergency-safety","v900-emer-safe-please-send-my-location-to-this-person","Please send my location to this person","Use this when you need direct help with the next step.","v900-emer-safe-please-send-my-location-to-this-person","Please send my location to this person","Vui lòng gửi vị trí của tôi cho người này","Vui lòng gửi vị trí của tôi cho người này","Vui long gui vi tri cua toi cho nguoi nay","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","please send my location to this person","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Embassy, Contacts & Recovery / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-i-am-safe-now","emergency-safety","v900-emer-safe-i-am-safe-now","I am safe now","Use this when you need to explain that i am safe now.","v900-emer-safe-i-am-safe-now","I am safe now","Bây giờ tôi đã an toàn","Bây giờ tôi đã an toàn","Bay gio toi da an toan","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","i am safe now","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / General Help & Urgency / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-i-think-this-is-a-scam","emergency-safety","v900-emer-safe-i-think-this-is-a-scam","I think this is a scam","Use this when you need to explain that i think this is a scam.","v900-emer-safe-i-think-this-is-a-scam","I think this is a scam","Tôi nghĩ đây là một trò lừa đảo","Tôi nghĩ đây là một trò lừa đảo","Toi nghi day la mot tro lua dao","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","i think this is a scam","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Harassment, Scams & Unsafe Situations / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-i-do-not-want-any-trouble","emergency-safety","v900-emer-safe-i-do-not-want-any-trouble","I do not want any trouble","Use this when you need to explain that i do not want any trouble.","v900-emer-safe-i-do-not-want-any-trouble","I do not want any trouble","Tôi không muốn bất kỳ rắc rối nào","Tôi không muốn bất kỳ rắc rối nào","Toi khong muon bat ky rac roi nao","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","i do not want any trouble","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Harassment, Scams & Unsafe Situations / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-i-did-not-agree-to-that-price","emergency-safety","v900-emer-safe-i-did-not-agree-to-that-price","I did not agree to that price","Use this when you need to explain that i did not agree to that price.","v900-emer-safe-i-did-not-agree-to-that-price","I did not agree to that price","Tôi không đồng ý với mức giá đó","Tôi không đồng ý với mức giá đó","Toi khong dong y voi muc gia do","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","i did not agree to that price","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Harassment, Scams & Unsafe Situations / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-please-write-down-what-happened","emergency-safety","v900-emer-safe-please-write-down-what-happened","Please write down what happened","Use this when you need direct help with the next step.","v900-emer-safe-please-write-down-what-happened","Please write down what happened","Hãy viết ra điều gì đã xảy ra","Hãy viết ra điều gì đã xảy ra","Hay viet ra dieu gi da xay ra","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","please write down what happened","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Embassy, Contacts & Recovery / keep_as_is; selected as 900 premium fill","approved"
"v900-emer-safe-i-need-a-temporary-travel-document","emergency-safety","v900-emer-safe-i-need-a-temporary-travel-document","I need a temporary travel document","Use this when you need to explain that i need a temporary travel document.","v900-emer-safe-i-need-a-temporary-travel-document","I need a temporary travel document","Tôi cần giấy thông hành tạm thời","Tôi cần giấy thông hành tạm thời","Toi can giay thong hanh tam thoi","premium","say-first","Use this when safety, theft, documents, police, or urgent help needs to be clear right now.","","i need a temporary travel document","","ready","🚨","cleanup import: Safety, Problems & Emergency Help / Embassy, Contacts & Recovery / keep_as_is; selected as 900 premium fill","approved"
"v900-sigh-acti-what-should-i-bring","sightseeing-activities","v900-sigh-acti-what-should-i-bring","What should I bring","Ask this when you need what should i bring.","v900-sigh-acti-what-should-i-bring","What should I bring?","Tôi nên mang theo những gì?","Tôi nên mang theo những gì?","Toi nen mang theo nhung gi","premium","say-first","Use this for tickets, tours, photos, meeting points, and attraction logistics while you are out.","","what should i bring?|what should i bring","","ready","📸","cleanup import: Out & About: Sightseeing, Activities & Social / Tours, Activities & Classes / keep_as_is; selected as 900 premium fill","approved"
