priority,pageID,title,profile,sectionID,kind,text,audioKey
P2_planned_audio,viet-family-vpe-near-place-cho-ngoi-gan-day-khong,chỗ ngồi gần đây không? / Is a seat nearby?,singlePhrase,explore-next,phrase,phố cổ gần đây không?,audio-authored-pho-co-gan-day-khong-c6445fc168
P2_planned_audio,viet-family-vpe-near-place-cong-vien-gan-day-khong,công viên gần đây không? / Is the park nearby?,singlePhrase,practice-pairs,phrase,phòng chờ gần đây không?,audio-authored-phong-cho-gan-day-khong-94a5d47520
P2_planned_audio,viet-family-vpe-near-place-cong-vien-gan-day-khong,công viên gần đây không? / Is the park nearby?,singlePhrase,practice-pairs,phrase,quầy an ninh gần đây không?,audio-authored-quay-an-ninh-gan-day-khong-3a125e268f
P2_planned_audio,viet-family-vpe-near-place-cong-vien-gan-day-khong,công viên gần đây không? / Is the park nearby?,singlePhrase,explore-next,phrase,tiệm cắt tóc gần đây không?,audio-authored-tiem-cat-toc-gan-day-khong-04e85e538d
P2_planned_audio,viet-family-vpe-near-place-cua-hang-dien-thoai-gan-day-khong,cửa hàng điện thoại gần đây không? / Is the phone shop nearby?,singlePhrase,explore-next,phrase,thùng rác gần đây không?,audio-authored-thung-rac-gan-day-khong-ef9a871c7b
P2_planned_audio,viet-family-vpe-near-place-cua-hang-dien-thoai-gan-day-khong,cửa hàng điện thoại gần đây không? / Is the phone shop nearby?,singlePhrase,explore-next,phrase,vòi nước gần đây không?,audio-authored-voi-nuoc-gan-day-khong-e3a22feeda
P2_planned_audio,viet-family-vpe-near-place-cua-ra-gan-day-khong,cửa ra gần đây không? / Is the exit nearby?,singlePhrase,practice-pairs,phrase,quầy đổi tiền gần đây không?,audio-authored-quay-doi-tien-gan-day-khong-5c8e22c2fc
P2_planned_audio,viet-family-vpe-near-place-cua-ra-gan-day-khong,cửa ra gần đây không? / Is the exit nearby?,singlePhrase,explore-next,phrase,quầy thông tin gần đây không?,audio-authored-quay-thong-tin-gan-day-khong-d152b2727f
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-cho-hai-nguoi,Tôi cần bàn cho hai người / I need a table for two.,singlePhrase,practice-pairs,phrase,Tôi cần bàn ngoài trời,audio-authored-toi-can-ban-ngoai-troi-5a1c28fac4
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-cho-hai-nguoi,Tôi cần bàn cho hai người / I need a table for two.,singlePhrase,practice-pairs,phrase,Tôi cần chỗ ngồi yên tĩnh,audio-authored-toi-can-cho-ngoi-yen-tinh-547d9f2a17
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-cho-hai-nguoi,Tôi cần bàn cho hai người / I need a table for two.,singlePhrase,practice-pairs,phrase,Tôi cần đồ uống lạnh,audio-authored-toi-can-do-uong-lanh-6c39cb827d
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-cho-hai-nguoi,Tôi cần bàn cho hai người / I need a table for two.,singlePhrase,explore-next,phrase,Tôi cần đồ uống nóng,audio-authored-toi-can-do-uong-nong-d9e0623af1
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-cho-hai-nguoi,Tôi cần bàn cho hai người / I need a table for two.,singlePhrase,explore-next,phrase,Tôi cần nước điện giải,audio-authored-toi-can-nuoc-dien-giai-535a979641
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-do-giay,Tôi cần bản đồ giấy / I need a paper map.,singlePhrase,hero,hero,Tôi cần bản đồ giấy,audio-authored-toi-can-ban-do-giay-9d8926a60f
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-do-giay,Tôi cần bản đồ giấy / I need a paper map.,singlePhrase,practice-pairs,phrase,Tôi cần đũa,audio-authored-toi-can-dua-66520bb814
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-do-giay,Tôi cần bản đồ giấy / I need a paper map.,singlePhrase,practice-pairs,phrase,Tôi cần hóa đơn,audio-authored-toi-can-hoa-don-ff8926a332
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-do-giay,Tôi cần bản đồ giấy / I need a paper map.,singlePhrase,practice-pairs,phrase,Tôi cần thìa,audio-authored-toi-can-thia-ccde64deb9
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-do-giay,Tôi cần bản đồ giấy / I need a paper map.,singlePhrase,explore-next,phrase,Tôi cần túi giấy,audio-authored-toi-can-tui-giay-8d912c737a
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-do-giay,Tôi cần bản đồ giấy / I need a paper map.,singlePhrase,explore-next,phrase,Tôi cần túi nilon,audio-authored-toi-can-tui-nilon-493d0c5471
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-in-den-trang,Tôi cần bản in đen trắng / I need a black-and-white print.,singlePhrase,hero,hero,Tôi cần bản in đen trắng,audio-authored-toi-can-ban-in-den-trang-dfc86771e6
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-in-den-trang,Tôi cần bản in đen trắng / I need a black-and-white print.,singlePhrase,practice-pairs,phrase,Tôi cần băng keo,audio-authored-toi-can-bang-keo-91f411ce66
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-in-den-trang,Tôi cần bản in đen trắng / I need a black-and-white print.,singlePhrase,practice-pairs,phrase,Tôi cần bút bi,audio-authored-toi-can-but-bi-2ea39ff3f8
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-in-den-trang,Tôi cần bản in đen trắng / I need a black-and-white print.,singlePhrase,practice-pairs,phrase,Tôi cần dao cạo,audio-authored-toi-can-dao-cao-5e0e1a3abe
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-in-den-trang,Tôi cần bản in đen trắng / I need a black-and-white print.,singlePhrase,explore-next,phrase,Tôi cần pin AA,audio-authored-toi-can-pin-aa-a86148cbd3
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-in-den-trang,Tôi cần bản in đen trắng / I need a black-and-white print.,singlePhrase,explore-next,phrase,Tôi cần sổ tay,audio-authored-toi-can-so-tay-86fff086ce
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-in-mau,Tôi cần bản in màu / I need a color print.,singlePhrase,hero,hero,Tôi cần bản in màu,audio-authored-toi-can-ban-in-mau-b095f5d3b6
P2_planned_audio,viet-family-vpe-need-item-toi-can-ban-ngoai-troi,Tôi cần bàn ngoài trời / I need an outdoor table.,singlePhrase,explore-next,phrase,Tôi cần kem chống muỗi,audio-authored-toi-can-kem-chong-muoi-c5887ef7b3
P2_planned_audio,viet-family-vpe-need-item-toi-can-bang-keo,Tôi cần băng keo / I need tape.,singlePhrase,practice-pairs,phrase,Tôi cần lược,audio-authored-toi-can-luoc-ba99c417a0
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-mi-chay,Tôi cần bánh mì chay / I need vegetarian bánh mì.,singlePhrase,hero,hero,Tôi cần bánh mì chay,audio-authored-toi-can-banh-mi-chay-2d84f82b80
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-mi-chay,Tôi cần bánh mì chay / I need vegetarian bánh mì.,singlePhrase,practice-pairs,phrase,Tôi cần bánh xèo,audio-authored-toi-can-banh-xeo-0cb089ac57
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-mi-chay,Tôi cần bánh mì chay / I need vegetarian bánh mì.,singlePhrase,practice-pairs,phrase,Tôi cần bún chả,audio-authored-toi-can-bun-cha-5392aced1c
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-mi-chay,Tôi cần bánh mì chay / I need vegetarian bánh mì.,singlePhrase,practice-pairs,phrase,Tôi cần gỏi cuốn,audio-authored-toi-can-goi-cuon-a0d177e869
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-mi-chay,Tôi cần bánh mì chay / I need vegetarian bánh mì.,singlePhrase,explore-next,phrase,Tôi cần phở bò,audio-authored-toi-can-pho-bo-6161d8a081
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-mi-chay,Tôi cần bánh mì chay / I need vegetarian bánh mì.,singlePhrase,explore-next,phrase,Tôi cần phở gà,audio-authored-toi-can-pho-ga-da28735bad
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-xeo,Tôi cần bánh xèo / I need bánh xèo.,singlePhrase,practice-pairs,phrase,Tôi cần hộp mang về,audio-authored-toi-can-hop-mang-ve-0af4fc2cbe
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-xeo,Tôi cần bánh xèo / I need bánh xèo.,singlePhrase,explore-next,phrase,Tôi cần nước chấm,audio-authored-toi-can-nuoc-cham-45a4683f6c
P2_planned_audio,viet-family-vpe-need-item-toi-can-banh-xeo,Tôi cần bánh xèo / I need bánh xèo.,singlePhrase,explore-next,phrase,Tôi cần túi mang về,audio-authored-toi-can-tui-mang-ve-078c92e194
P2_planned_audio,viet-family-vpe-need-item-toi-can-bien-lai-thanh-toan,Tôi cần biên lai thanh toán / I need payment receipt.,singlePhrase,hero,hero,Tôi cần biên lai thanh toán,audio-authored-toi-can-bien-lai-thanh-toan-c928ce8e06
P2_planned_audio,viet-family-vpe-need-item-toi-can-bien-lai-thanh-toan,Tôi cần biên lai thanh toán / I need payment receipt.,singlePhrase,practice-pairs,phrase,Tôi cần địa chỉ,audio-authored-toi-can-dia-chi-59ea0d3ef3
P2_planned_audio,viet-family-vpe-need-item-toi-can-bien-lai-thanh-toan,Tôi cần biên lai thanh toán / I need payment receipt.,singlePhrase,practice-pairs,phrase,Tôi cần mã QR,audio-authored-toi-can-ma-qr-12f212032f
P2_planned_audio,viet-family-vpe-need-item-toi-can-bien-lai-thanh-toan,Tôi cần biên lai thanh toán / I need payment receipt.,singlePhrase,explore-next,phrase,Tôi cần số điện thoại,audio-authored-toi-can-so-dien-thoai-3913576864
P2_planned_audio,viet-family-vpe-need-item-toi-can-bien-lai-thanh-toan,Tôi cần biên lai thanh toán / I need payment receipt.,singlePhrase,explore-next,phrase,Tôi cần tiền lẻ,audio-authored-toi-can-tien-le-009d1b0f6b
P2_planned_audio,viet-family-vpe-need-item-toi-can-but-bi,Tôi cần bút bi / I need a pen.,singlePhrase,practice-pairs,phrase,Tôi cần đồ giặt,audio-authored-toi-can-do-giat-1d82b8f6c8
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-den,Tôi cần cà phê đen / I need black coffee.,singlePhrase,hero,hero,Tôi cần cà phê đen,audio-authored-toi-can-ca-phe-den-b9e5b6ce23
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-den,Tôi cần cà phê đen / I need black coffee.,singlePhrase,practice-pairs,phrase,Tôi cần cơm trắng,audio-authored-toi-can-com-trang-b342e1815f
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-den,Tôi cần cà phê đen / I need black coffee.,singlePhrase,practice-pairs,phrase,Tôi cần nước mắm,audio-authored-toi-can-nuoc-mam-1df31365b2
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-den,Tôi cần cà phê đen / I need black coffee.,singlePhrase,practice-pairs,phrase,Tôi cần rau sống,audio-authored-toi-can-rau-song-4fc0159de8
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-den,Tôi cần cà phê đen / I need black coffee.,singlePhrase,explore-next,phrase,Tôi cần trà đá,audio-authored-toi-can-tra-da-2aa80f14d8
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-den,Tôi cần cà phê đen / I need black coffee.,singlePhrase,explore-next,phrase,Tôi cần tương ớt,audio-authored-toi-can-tuong-ot-cc24718445
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-it-duong,Tôi cần cà phê ít đường / I need coffee with less sugar.,singlePhrase,hero,hero,Tôi cần cà phê ít đường,audio-authored-toi-can-ca-phe-it-duong-516f8fcbd8
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-it-duong,Tôi cần cà phê ít đường / I need coffee with less sugar.,singlePhrase,practice-pairs,phrase,Tôi cần món ít cay,audio-authored-toi-can-mon-it-cay-900605c3d6
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-it-duong,Tôi cần cà phê ít đường / I need coffee with less sugar.,singlePhrase,practice-pairs,phrase,Tôi cần món không cay,audio-authored-toi-can-mon-khong-cay-001f601fd8
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-it-duong,Tôi cần cà phê ít đường / I need coffee with less sugar.,singlePhrase,practice-pairs,phrase,Tôi cần nước dừa,audio-authored-toi-can-nuoc-dua-36431cc33d
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-it-duong,Tôi cần cà phê ít đường / I need coffee with less sugar.,singlePhrase,explore-next,phrase,Tôi cần sữa đặc,audio-authored-toi-can-sua-dac-76119c1750
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-it-duong,Tôi cần cà phê ít đường / I need coffee with less sugar.,singlePhrase,explore-next,phrase,Tôi cần sữa tươi,audio-authored-toi-can-sua-tuoi-ebf17c4675
P2_planned_audio,viet-family-vpe-need-item-toi-can-ca-phe-sua-da,Tôi cần cà phê sữa đá / I need iced milk coffee.,singlePhrase,hero,hero,Tôi cần cà phê sữa đá,audio-authored-toi-can-ca-phe-sua-da-0200de8d94
P2_planned_audio,viet-family-vpe-need-item-toi-can-cho-ngoi-yen-tinh,Tôi cần chỗ ngồi yên tĩnh / I need a quiet seat.,singlePhrase,explore-next,phrase,Tôi cần nhiệt kế,audio-authored-toi-can-nhiet-ke-68d6a629b2
P2_planned_audio,viet-family-vpe-need-item-toi-can-coc-giay,Tôi cần cốc giấy / I need a paper cup.,singlePhrase,hero,hero,Tôi cần cốc giấy,audio-authored-toi-can-coc-giay-ea3fea9c07
P2_planned_audio,viet-family-vpe-need-item-toi-can-coc-giay,Tôi cần cốc giấy / I need a paper cup.,singlePhrase,practice-pairs,phrase,Tôi cần khăn lạnh,audio-authored-toi-can-khan-lanh-d0e7554e93
P2_planned_audio,viet-family-vpe-need-item-toi-can-coc-giay,Tôi cần cốc giấy / I need a paper cup.,singlePhrase,practice-pairs,phrase,Tôi cần nước không đường,audio-authored-toi-can-nuoc-khong-duong-8c61e0b532
P2_planned_audio,viet-family-vpe-need-item-toi-can-coc-giay,Tôi cần cốc giấy / I need a paper cup.,singlePhrase,practice-pairs,phrase,Tôi cần nước lọc,audio-authored-toi-can-nuoc-loc-43eb7fcf92
P2_planned_audio,viet-family-vpe-need-item-toi-can-coc-giay,Tôi cần cốc giấy / I need a paper cup.,singlePhrase,explore-next,phrase,Tôi cần nước nóng,audio-authored-toi-can-nuoc-nong-47bdee982c
P2_planned_audio,viet-family-vpe-need-item-toi-can-coc-giay,Tôi cần cốc giấy / I need a paper cup.,singlePhrase,explore-next,phrase,Tôi cần nước suối,audio-authored-toi-can-nuoc-suoi-dfa7a7570a
P2_planned_audio,viet-family-vpe-need-item-toi-can-com-trang,Tôi cần cơm trắng / I need plain rice.,singlePhrase,practice-pairs,phrase,Tôi cần đồ chay,audio-authored-toi-can-do-chay-dc36772f10
P2_planned_audio,viet-family-vpe-need-item-toi-can-com-trang,Tôi cần cơm trắng / I need plain rice.,singlePhrase,explore-next,phrase,Tôi cần vé một chiều,audio-authored-toi-can-ve-mot-chieu-0a6e0868be
P2_planned_audio,viet-family-vpe-need-item-toi-can-da,Tôi cần đá / I need ice.,singlePhrase,hero,hero,Tôi cần đá,audio-authored-toi-can-da-7f66d9908c
P2_planned_audio,viet-family-vpe-need-item-toi-can-da,Tôi cần đá / I need ice.,singlePhrase,practice-pairs,phrase,Tôi cần giấy vệ sinh,audio-authored-toi-can-giay-ve-sinh-6d1da709d2
P2_planned_audio,viet-family-vpe-need-item-toi-can-da,Tôi cần đá / I need ice.,singlePhrase,practice-pairs,phrase,Tôi cần thuốc đau bụng,audio-authored-toi-can-thuoc-dau-bung-f8e0ea055a
P2_planned_audio,viet-family-vpe-need-item-toi-can-da,Tôi cần đá / I need ice.,singlePhrase,practice-pairs,phrase,Tôi cần thuốc đau đầu,audio-authored-toi-can-thuoc-dau-dau-6c60dca8df
P2_planned_audio,viet-family-vpe-need-item-toi-can-da,Tôi cần đá / I need ice.,singlePhrase,explore-next,phrase,Tôi cần thuốc say xe,audio-authored-toi-can-thuoc-say-xe-caa5ac1221
P2_planned_audio,viet-family-vpe-need-item-toi-can-da,Tôi cần đá / I need ice.,singlePhrase,explore-next,phrase,Tôi cần xà phòng,audio-authored-toi-can-xa-phong-d9cc28d6b3
P2_planned_audio,viet-family-vpe-need-item-toi-can-day-sac,Tôi cần dây sạc / I need a charging cable.,singlePhrase,practice-pairs,phrase,Tôi cần gói data,audio-authored-toi-can-goi-data-d8e21ac0f7
P2_planned_audio,viet-family-vpe-need-item-toi-can-day-sac,Tôi cần dây sạc / I need a charging cable.,singlePhrase,practice-pairs,phrase,Tôi cần mật khẩu Wi-Fi,audio-authored-toi-can-mat-khau-wi-fi-ff3c2ae1b5
P2_planned_audio,viet-family-vpe-need-item-toi-can-day-sac,Tôi cần dây sạc / I need a charging cable.,singlePhrase,explore-next,phrase,Tôi cần Wi-Fi,audio-authored-toi-can-wi-fi-f00651eef4
P2_planned_audio,viet-family-vpe-need-item-toi-can-do-chay,Tôi cần đồ chay / I need vegetarian food.,singlePhrase,practice-pairs,phrase,Tôi cần phòng đơn,audio-authored-toi-can-phong-don-20e63f16fb
P2_planned_audio,viet-family-vpe-need-item-toi-can-do-chay,Tôi cần đồ chay / I need vegetarian food.,singlePhrase,practice-pairs,phrase,Tôi cần vé khứ hồi,audio-authored-toi-can-ve-khu-hoi-d1792e8fed
P2_planned_audio,viet-family-vpe-need-item-toi-can-do-chay,Tôi cần đồ chay / I need vegetarian food.,singlePhrase,explore-next,phrase,Tôi cần vé người lớn,audio-authored-toi-can-ve-nguoi-lon-b27d9f08c3
P2_planned_audio,viet-family-vpe-need-item-toi-can-do-chay,Tôi cần đồ chay / I need vegetarian food.,singlePhrase,explore-next,phrase,Tôi cần vé trẻ em,audio-authored-toi-can-ve-tre-em-4f4dbd0bc9
P2_planned_audio,viet-family-vpe-need-item-toi-can-do-uong-lanh,Tôi cần đồ uống lạnh / I need a cold drink.,singlePhrase,explore-next,phrase,Tôi cần nước muối sinh lý,audio-authored-toi-can-nuoc-muoi-sinh-ly-8e9edf3df9
